Order_ID,Order_Date,Product_ID,Product_Name,Category,Price,Quantity,Channel,City,Customer_ID,Stock_Available,Sales,Stock_Status
9995,2024-04-10,1047,Shirt,,3754.8,4,App,Delhi,5713,72,15019.2,Optimal
9996,2022-02-18,1072,Shoes,Fashion,1862.45,1,App,Delhi,5878,361,1862.45,Overstock
9997,2022-04-25,1071,Shirt,,4963.27,4,Online,Hyderabad,6043,90,19853.08,Optimal
9998,2023-05-18,1014,Watch,Electronics,4897.48,3,Online,Delhi,5997,477,14692.4399999999,Overstock
9999,2024-09-12,1070,Watch,Electronics,4013.11,1,App,Hyderabad,6568,136,4013.11,Optimal
10000,2022-03-12,1087,Sofa,Furniture,1779.33,4,Online,Delhi,6521,95,7117.32,Optimal
10001,2024-10-08,1015,Bag,,4692.33,2,App,Mumbai,6948,360,9384.66,Overstock
10002,2022-03-08,1087,Shoes,Fashion,4994.02,3,Online,Bangalore,6254,470,14982.06,Overstock
10003,2024-08-24,1042,Sofa,Furniture,2365.16,1,Online,Delhi,6029,73,2365.16,Optimal
10004,2022-06-30,1006,Shirt,,3111.49,1,App,Hyderabad,5493,252,3111.49,Optimal
10005,2023-09-05,1042,Phone,,129.34,1,Store,Bangalore,6534,445,129.34,Overstock
10006,2023-11-28,1027,Phone,,313.31,3,Online,Hyderabad,6403,312,939.93,Overstock
10007,2023-08-26,1065,Headphones,Electronics,2552.93,2,Store,Hyderabad,6466,470,5105.86,Overstock
10008,2022-09-05,1097,Laptop,Electronics,3085.64,4,Store,Mumbai,6804,27,12342.56,Understock
10009,2022-12-25,1059,Shirt,,1630.73,3,Online,Bangalore,6697,28,4892.19,Understock
10010,2022-09-06,1002,Shirt,,585.74,1,Store,Delhi,5809,234,585.74,Optimal
10011,2023-09-30,1000,Bag,,3933.13,4,App,Mumbai,5907,490,15732.52,Overstock
10012,2024-08-07,1030,Shirt,,2151.92,3,App,Delhi,6044,432,6455.76,Overstock
10013,2023-10-25,1055,Watch,Electronics,3279.36,2,Store,Mumbai,6413,217,6558.72,Optimal
10014,2022-06-25,1086,Watch,Electronics,3285.99,2,App,Delhi,6014,116,6571.98,Optimal
10015,2023-12-24,1083,Phone,,2779.51,4,Online,Hyderabad,6991,50,11118.04,Optimal
10016,2023-03-02,1079,Phone,,974.6,4,Store,Bangalore,6524,186,3898.4,Optimal
10017,2024-02-10,1045,Headphones,Electronics,3118.8,3,Online,Hyderabad,6434,352,9356.4,Overstock
10018,2023-12-04,1031,Headphones,Electronics,1678.21,2,Online,Bangalore,5721,296,3356.42,Optimal
10019,2022-03-22,1080,Phone,,4113.71,3,App,Delhi,5096,18,12341.13,Understock
10020,2024-07-15,1017,Shoes,Fashion,1046.66,3,Store,Mumbai,5981,278,3139.98,Optimal
10021,2022-05-18,1067,Shoes,Fashion,1526.63,4,App,Mumbai,5517,323,6106.52,Overstock
10022,2023-04-15,1034,Phone,,2257.5,2,App,Bangalore,5873,222,4515.0,Optimal
10023,2022-12-16,1099,Sofa,Furniture,3726.06,1,Store,Bangalore,5870,27,3726.06,Understock
10024,2022-11-06,1022,Shoes,Fashion,3631.68,3,Online,Hyderabad,6424,329,10895.0399999999,Overstock
10025,2024-11-09,1078,Watch,Electronics,1751.84,1,Store,Mumbai,6222,118,1751.84,Optimal
10026,2024-09-28,1012,Shoes,Fashion,2602.68,2,Online,Mumbai,5315,327,5205.36,Overstock
10027,2022-09-26,1077,Shoes,Fashion,1247.75,1,Store,Bangalore,6793,479,1247.75,Overstock
10028,2024-10-23,1013,Shoes,Fashion,3874.79,3,App,Bangalore,5297,33,11624.3699999999,Understock
10029,2024-02-09,1036,Headphones,Electronics,1063.88,2,Store,Mumbai,5782,401,2127.76,Overstock
10030,2022-01-16,1004,Headphones,Electronics,4114.8,3,App,Hyderabad,6768,32,12344.4,Understock
10031,2023-08-29,1021,Laptop,Electronics,4690.63,2,Online,Hyderabad,6511,310,9381.26,Overstock
10032,2024-03-23,1027,Shoes,Fashion,4958.92,3,App,Hyderabad,5158,337,14876.76,Overstock
10033,2023-04-27,1003,Sofa,Furniture,4299.11,1,Store,Bangalore,6097,285,4299.11,Optimal
10034,2024-06-13,1049,Headphones,Electronics,1186.33,3,Store,Bangalore,6851,2,3558.99,Understock
10035,2022-09-26,1028,Laptop,Electronics,2140.92,1,Store,Mumbai,6406,149,2140.92,Optimal
10036,2023-02-18,1036,Watch,Electronics,535.3,3,App,Mumbai,6259,497,1605.89999999999,Overstock
10037,2022-01-25,1034,Watch,Electronics,906.3,3,App,Bangalore,6986,250,2718.89999999999,Optimal
10038,2022-11-12,1019,Shoes,Fashion,343.52,3,Online,Hyderabad,5704,399,1030.56,Overstock
10039,2023-07-25,1034,Shirt,,3241.33,3,Store,Mumbai,5564,136,9723.99,Optimal
10040,2023-12-26,1098,Laptop,Electronics,2712.62,4,Online,Delhi,6063,480,10850.48,Overstock
10041,2024-10-04,1083,Headphones,Electronics,4593.36,3,Store,Bangalore,6617,335,13780.0799999999,Overstock
10042,2023-01-24,1001,Watch,Electronics,2368.74,4,App,Delhi,5107,219,9474.96,Optimal
10043,2023-12-23,1057,Shoes,Fashion,3247.3,2,App,Delhi,5695,38,6494.6,Understock
10044,2023-03-20,1017,Bag,,2067.83,1,Online,Hyderabad,6256,125,2067.83,Optimal
10045,2024-09-25,1093,Sofa,Furniture,4164.34,1,Store,Bangalore,5442,466,4164.34,Overstock
10046,2024-12-16,1055,Bag,,4639.24,4,Online,Bangalore,5830,253,18556.96,Optimal
10047,2023-11-28,1063,Phone,,2215.49,2,Store,Delhi,6733,227,4430.98,Optimal
10048,2024-08-28,1092,Watch,Electronics,505.24,3,App,Hyderabad,6854,62,1515.72,Optimal
10049,2023-12-22,1051,Shoes,Fashion,901.33,1,Online,Mumbai,6895,356,901.33,Overstock
10050,2023-01-03,1021,Shirt,,3630.67,4,App,Delhi,5440,124,14522.68,Optimal
10051,2022-12-08,1092,Sofa,Furniture,1693.81,2,Store,Hyderabad,5919,122,3387.62,Optimal
10052,2022-10-31,1059,Watch,Electronics,3948.39,2,App,Delhi,5521,371,7896.78,Overstock
10053,2024-02-03,1009,Laptop,Electronics,3773.82,4,App,Bangalore,5932,160,15095.28,Optimal
10054,2024-03-26,1083,Sofa,Furniture,3502.08,2,Online,Hyderabad,5967,488,7004.16,Overstock
10055,2022-04-22,1079,Shoes,Fashion,4089.66,1,App,Hyderabad,5472,122,4089.66,Optimal
10056,2024-05-27,1005,Headphones,Electronics,3807.12,4,Store,Bangalore,6385,398,15228.48,Overstock
10057,2024-10-26,1080,Watch,Electronics,3199.68,4,Store,Mumbai,5834,280,12798.72,Optimal
10058,2024-07-18,1005,Watch,Electronics,120.71,2,App,Bangalore,6880,30,241.42,Understock
10059,2023-12-04,1085,Shirt,,2626.82,4,Online,Bangalore,6201,315,10507.28,Overstock
10060,2024-04-25,1081,Watch,Electronics,3016.74,4,Store,Delhi,5053,171,12066.96,Optimal
10061,2024-08-01,1095,Headphones,Electronics,4807.16,2,Online,Hyderabad,5422,49,9614.32,Understock
10062,2022-10-06,1027,Sofa,Furniture,3287.36,4,Store,Bangalore,5840,489,13149.44,Overstock
10063,2023-01-17,1041,Watch,Electronics,2919.82,1,App,Hyderabad,6670,254,2919.82,Optimal
10064,2022-01-13,1073,Bag,,2751.85,4,Store,Delhi,5117,399,11007.4,Overstock
10065,2022-10-30,1040,Sofa,Furniture,606.14,2,Online,Hyderabad,5991,328,1212.28,Overstock
10066,2022-06-09,1062,Phone,,2195.34,4,App,Bangalore,5533,197,8781.36,Optimal
10067,2022-06-03,1021,Headphones,Electronics,758.34,1,Online,Delhi,6735,433,758.34,Overstock
10068,2024-01-24,1091,Phone,,358.22,3,Online,Delhi,5888,285,1074.66,Optimal
10069,2022-06-30,1078,Shoes,Fashion,1714.4,1,Store,Delhi,5399,39,1714.4,Understock
10070,2023-01-12,1028,Laptop,Electronics,3262.67,4,Online,Mumbai,5810,297,13050.68,Optimal
10071,2024-02-15,1070,Laptop,Electronics,4347.31,1,App,Mumbai,5728,76,4347.31,Optimal
10072,2022-01-16,1033,Bag,,4070.79,3,App,Hyderabad,5405,384,12212.3699999999,Overstock
10073,2022-09-10,1095,Shirt,,1543.98,2,Online,Hyderabad,5494,111,3087.96,Optimal
10074,2024-12-19,1001,Headphones,Electronics,325.38,2,App,Delhi,5090,191,650.76,Optimal
10075,2022-01-31,1025,Shoes,Fashion,2073.12,2,App,Hyderabad,5781,297,4146.24,Optimal
10076,2024-11-10,1074,Laptop,Electronics,1642.42,1,App,Delhi,6072,204,1642.42,Optimal
10077,2024-01-01,1088,Watch,Electronics,1919.2,3,Store,Mumbai,5654,34,5757.6,Understock
10078,2022-10-16,1018,Sofa,Furniture,2839.58,3,App,Delhi,6635,96,8518.74,Optimal
10079,2023-05-13,1019,Shoes,Fashion,249.03,2,App,Bangalore,6740,117,498.06,Optimal
10080,2023-07-02,1032,Sofa,Furniture,1916.95,2,App,Delhi,6431,45,3833.9,Understock
10081,2024-08-18,1080,Shirt,,2837.3,2,App,Bangalore,6532,478,5674.6,Overstock
10082,2022-05-12,1093,Headphones,Electronics,2211.76,4,Online,Mumbai,6091,273,8847.04,Optimal
10083,2024-05-07,1081,Watch,Electronics,3369.42,4,App,Delhi,6812,78,13477.68,Optimal
10084,2023-06-05,1095,Shoes,Fashion,1012.05,3,App,Mumbai,6690,185,3036.14999999999,Optimal
10085,2022-01-30,1003,Watch,Electronics,853.76,2,Online,Bangalore,5478,101,1707.52,Optimal
10086,2023-09-19,1031,Bag,,1608.58,3,Online,Delhi,5761,462,4825.74,Overstock
10087,2022-01-04,1018,Watch,Electronics,598.47,1,App,Hyderabad,5767,191,598.47,Optimal
10088,2023-05-24,1002,Headphones,Electronics,1257.68,4,App,Mumbai,5126,365,5030.72,Overstock
10089,2022-01-16,1091,Watch,Electronics,525.83,2,Store,Bangalore,5018,391,1051.66,Overstock
10090,2024-09-23,1060,Shirt,,2069.69,1,Online,Mumbai,6681,490,2069.69,Overstock
10091,2024-08-13,1037,Headphones,Electronics,3586.13,3,Store,Delhi,6010,286,10758.39,Optimal
10092,2022-09-20,1005,Phone,,1504.04,1,Online,Bangalore,6406,13,1504.04,Understock
10093,2024-12-24,1055,Shirt,,118.28,4,App,Delhi,6898,404,473.12,Overstock
10094,2022-09-22,1039,Bag,,2829.63,1,Online,Delhi,6413,326,2829.63,Overstock
10095,2023-01-13,1080,Watch,Electronics,3490.51,2,App,Delhi,6225,310,6981.02,Overstock
10096,2024-08-20,1068,Phone,,2017.45,2,Store,Hyderabad,5583,163,4034.9,Optimal
10097,2023-04-21,1082,Shoes,Fashion,1555.3,4,Store,Delhi,5659,110,6221.2,Optimal
10098,2022-11-25,1041,Sofa,Furniture,2504.13,3,Store,Hyderabad,6539,422,7512.39,Overstock
10099,2023-03-14,1098,Sofa,Furniture,596.07,3,Online,Delhi,6779,153,1788.21,Optimal
10100,2022-01-16,1085,Sofa,Furniture,3255.24,3,Online,Mumbai,5963,163,9765.72,Optimal
10101,2024-05-17,1087,Bag,,3693.16,3,App,Mumbai,6738,206,11079.48,Optimal
10102,2023-05-26,1073,Shirt,,3552.69,1,App,Mumbai,6479,419,3552.69,Overstock
10103,2024-09-10,1001,Shoes,Fashion,1710.47,3,App,Delhi,5978,233,5131.41,Optimal
10104,2023-08-04,1027,Shoes,Fashion,4229.28,4,App,Hyderabad,5864,315,16917.12,Overstock
10105,2022-01-06,1016,Phone,,4739.56,1,Online,Delhi,5468,281,4739.56,Optimal
10106,2024-10-15,1069,Shoes,Fashion,1555.66,3,App,Mumbai,5784,107,4666.98,Optimal
10107,2024-03-17,1068,Sofa,Furniture,1387.32,2,Store,Mumbai,5117,288,2774.64,Optimal
10108,2023-09-11,1038,Shoes,Fashion,3550.12,3,App,Bangalore,5308,255,10650.36,Optimal
10109,2023-02-09,1006,Phone,,3570.58,1,Store,Bangalore,5869,494,3570.58,Overstock
10110,2024-09-23,1031,Shoes,Fashion,2601.05,1,Store,Hyderabad,6364,351,2601.05,Overstock
10111,2023-08-17,1003,Shoes,Fashion,4624.27,1,Online,Hyderabad,6138,399,4624.27,Overstock
10112,2023-07-20,1020,Sofa,Furniture,816.94,4,App,Bangalore,5687,384,3267.76,Overstock
10113,2024-01-22,1031,Shoes,Fashion,2439.1,1,App,Hyderabad,5891,448,2439.1,Overstock
10114,2022-01-12,1081,Shirt,,272.51,4,Online,Mumbai,6529,364,1090.04,Overstock
10115,2022-06-14,1096,Headphones,Electronics,358.01,4,App,Mumbai,6034,383,1432.04,Overstock
10116,2024-05-27,1013,Phone,,363.05,4,Online,Hyderabad,6977,445,1452.2,Overstock
10117,2022-03-19,1069,Phone,,2509.76,1,Store,Mumbai,5216,212,2509.76,Optimal
10118,2023-09-06,1074,Phone,,2985.93,4,Online,Bangalore,5175,270,11943.72,Optimal
10119,2024-05-18,1045,Shoes,Fashion,117.09,1,App,Mumbai,5875,27,117.09,Understock
10120,2024-03-22,1019,Shirt,,3199.48,1,Online,Bangalore,5896,499,3199.48,Overstock
10121,2024-12-07,1092,Headphones,Electronics,2499.53,3,Online,Bangalore,6387,162,7498.59,Optimal
10122,2024-02-06,1057,Watch,Electronics,1196.63,3,Store,Hyderabad,6302,5,3589.89,Understock
10123,2022-03-23,1098,Watch,Electronics,173.99,4,Online,Bangalore,6154,134,695.96,Optimal
10124,2022-07-28,1079,Phone,,864.91,3,App,Mumbai,5081,155,2594.73,Optimal
10125,2023-06-06,1047,Laptop,Electronics,3041.63,2,Store,Delhi,6803,433,6083.26,Overstock
10126,2024-11-18,1006,Watch,Electronics,3328.32,1,Store,Bangalore,6916,465,3328.32,Overstock
10127,2024-09-20,1039,Watch,Electronics,3270.6,3,Online,Bangalore,6770,247,9811.8,Optimal
10128,2023-04-10,1058,Sofa,Furniture,850.5,2,App,Delhi,5325,484,1701.0,Overstock
10129,2023-09-20,1035,Laptop,Electronics,4564.95,2,Online,Mumbai,5402,292,9129.9,Optimal
10130,2024-02-20,1043,Laptop,Electronics,2113.67,4,Online,Delhi,5199,252,8454.68,Optimal
10131,2023-07-13,1030,Bag,,3863.24,1,Online,Bangalore,5715,414,3863.24,Overstock
10132,2024-08-17,1041,Phone,,915.76,2,Online,Delhi,5598,6,1831.52,Understock
10133,2022-04-01,1043,Headphones,Electronics,2405.79,3,App,Bangalore,5007,308,7217.37,Overstock
10134,2024-12-12,1042,Bag,,2655.45,1,Store,Mumbai,6283,421,2655.45,Overstock
10135,2024-05-09,1042,Headphones,Electronics,3874.74,3,Online,Hyderabad,5005,232,11624.22,Optimal
10136,2023-07-10,1046,Laptop,Electronics,3145.44,3,Store,Delhi,6143,168,9436.32,Optimal
10137,2022-06-05,1005,Laptop,Electronics,2056.58,2,App,Delhi,5568,238,4113.16,Optimal
10138,2022-01-02,1092,Watch,Electronics,1484.32,4,Online,Delhi,6818,347,5937.28,Overstock
10139,2024-04-04,1090,Shirt,,4867.49,1,Store,Hyderabad,6468,40,4867.49,Understock
10140,2024-03-12,1065,Sofa,Furniture,1494.2,4,App,Mumbai,6853,357,5976.8,Overstock
10141,2024-09-09,1085,Shoes,Fashion,734.42,2,Store,Mumbai,6749,442,1468.84,Overstock
10142,2024-12-17,1008,Phone,,1572.04,4,Store,Hyderabad,6593,248,6288.16,Optimal
10143,2023-05-08,1010,Watch,Electronics,1701.99,2,App,Mumbai,5532,396,3403.98,Overstock
10144,2023-10-31,1079,Watch,Electronics,726.51,3,Online,Bangalore,5953,11,2179.52999999999,Understock
10145,2024-11-24,1076,Phone,,3569.91,3,Store,Bangalore,5904,153,10709.73,Optimal
10146,2022-03-16,1017,Laptop,Electronics,3133.91,2,Store,Bangalore,6283,462,6267.82,Overstock
10147,2024-08-01,1024,Shoes,Fashion,1651.42,3,App,Mumbai,5313,210,4954.26,Optimal
10148,2023-01-06,1096,Watch,Electronics,4965.7,2,Online,Hyderabad,5412,181,9931.4,Optimal
10149,2023-08-10,1073,Shoes,Fashion,3309.55,1,Online,Delhi,6195,234,3309.55,Optimal
10150,2022-11-25,1057,Shoes,Fashion,3545.61,3,Store,Delhi,6742,247,10636.83,Optimal
10151,2023-08-13,1029,Phone,,2830.19,3,Online,Hyderabad,5284,429,8490.57,Overstock
10152,2024-02-16,1000,Bag,,2802.72,2,Store,Delhi,5736,161,5605.44,Optimal
10153,2022-10-31,1062,Phone,,198.11,2,Online,Delhi,6352,478,396.22,Overstock
10154,2023-08-02,1096,Headphones,Electronics,3877.44,3,Store,Hyderabad,6613,113,11632.32,Optimal
10155,2022-08-09,1078,Bag,,4562.63,1,App,Bangalore,5036,108,4562.63,Optimal
10156,2024-09-05,1028,Watch,Electronics,699.09,3,Store,Hyderabad,6750,439,2097.27,Overstock
10157,2023-01-10,1065,Watch,Electronics,3998.59,2,App,Hyderabad,5508,336,7997.18,Overstock
10158,2022-07-07,1074,Headphones,Electronics,2718.1,1,Online,Mumbai,6244,184,2718.1,Optimal
10159,2023-04-19,1052,Headphones,Electronics,1498.01,1,Online,Delhi,5121,34,1498.01,Understock
10160,2024-04-23,1097,Bag,,4612.33,1,App,Mumbai,6754,16,4612.33,Understock
10161,2023-06-15,1018,Watch,Electronics,185.12,4,Online,Bangalore,6157,416,740.48,Overstock
10162,2024-12-06,1065,Shirt,,1442.89,4,App,Mumbai,5322,54,5771.56,Optimal
10163,2024-12-24,1083,Phone,,4442.62,2,App,Mumbai,5934,225,8885.24,Optimal
10164,2024-08-20,1051,Phone,,2456.97,3,Store,Bangalore,5646,145,7370.91,Optimal
10165,2023-04-20,1030,Shirt,,3034.72,3,Store,Mumbai,6326,161,9104.16,Optimal
10166,2024-08-03,1059,Phone,,3773.86,4,Store,Delhi,6590,225,15095.44,Optimal
10167,2024-12-25,1067,Laptop,Electronics,825.07,1,App,Bangalore,5857,344,825.07,Overstock
10168,2023-06-01,1092,Laptop,Electronics,1154.36,4,Store,Mumbai,6546,389,4617.44,Overstock
10169,2023-03-02,1029,Headphones,Electronics,4993.28,3,App,Delhi,5658,489,14979.84,Overstock
10170,2022-05-13,1012,Shirt,,1263.52,2,Store,Delhi,5786,369,2527.04,Overstock
10171,2022-11-10,1014,Watch,Electronics,2742.09,3,Store,Bangalore,6148,189,8226.27,Optimal
10172,2023-08-14,1019,Shirt,,1563.67,4,App,Hyderabad,6393,451,6254.68,Overstock
10173,2024-10-05,1033,Laptop,Electronics,4271.96,2,Store,Delhi,5820,101,8543.92,Optimal
10174,2022-06-08,1091,Shoes,Fashion,4812.6,1,App,Hyderabad,5973,444,4812.6,Overstock
10175,2023-10-23,1019,Bag,,792.33,1,Online,Hyderabad,5836,117,792.33,Optimal
10176,2024-01-18,1049,Phone,,3042.81,2,App,Hyderabad,6043,446,6085.62,Overstock
10177,2024-03-11,1088,Sofa,Furniture,4076.73,1,App,Hyderabad,6465,405,4076.73,Overstock
10178,2023-02-14,1026,Sofa,Furniture,4132.84,3,Store,Mumbai,6032,403,12398.52,Overstock
10179,2023-11-11,1029,Shirt,,2258.19,3,Online,Mumbai,6905,216,6774.57,Optimal
10180,2022-04-24,1055,Bag,,1204.34,3,Online,Bangalore,6150,137,3613.01999999999,Optimal
10181,2024-06-15,1083,Sofa,Furniture,1996.99,2,App,Mumbai,6674,54,3993.98,Optimal
10182,2024-12-14,1064,Bag,,3780.65,4,Store,Hyderabad,6888,464,15122.6,Overstock
10183,2022-03-06,1098,Shoes,Fashion,4969.51,3,Online,Hyderabad,5972,207,14908.53,Optimal
10184,2023-11-15,1054,Sofa,Furniture,2816.02,1,App,Mumbai,5889,439,2816.02,Overstock
10185,2022-05-26,1023,Laptop,Electronics,1056.11,3,Store,Mumbai,6578,226,3168.33,Optimal
10186,2024-07-31,1024,Shirt,,305.48,3,App,Hyderabad,6960,64,916.44,Optimal
10187,2024-10-30,1052,Watch,Electronics,4724.08,2,Online,Mumbai,5579,115,9448.16,Optimal
10188,2024-01-09,1075,Sofa,Furniture,2466.86,1,Store,Hyderabad,5163,339,2466.86,Overstock
10189,2022-07-05,1010,Phone,,3611.3,3,Online,Delhi,5745,348,10833.9,Overstock
10190,2024-04-14,1093,Headphones,Electronics,3334.89,1,App,Delhi,6902,270,3334.89,Optimal
10191,2024-03-19,1059,Headphones,Electronics,4465.27,2,Online,Hyderabad,6179,465,8930.54,Overstock
10192,2022-06-20,1076,Bag,,1403.84,4,Store,Bangalore,5599,411,5615.36,Overstock
10193,2022-08-01,1046,Bag,,2264.43,2,Online,Hyderabad,6782,399,4528.86,Overstock
10194,2022-01-27,1024,Shirt,,4576.74,3,Online,Bangalore,5426,207,13730.22,Optimal
10195,2024-10-10,1024,Bag,,2969.32,3,Store,Delhi,5320,443,8907.96,Overstock
10196,2024-12-27,1016,Shoes,Fashion,449.67,1,App,Mumbai,5057,440,449.67,Overstock
10197,2024-02-29,1011,Laptop,Electronics,1052.97,3,Store,Bangalore,5338,74,3158.91,Optimal
10198,2023-02-12,1051,Headphones,Electronics,1262.35,2,App,Mumbai,5889,14,2524.7,Understock
10199,2022-03-15,1010,Sofa,Furniture,4969.55,2,App,Mumbai,6749,305,9939.1,Overstock
10200,2023-08-01,1009,Laptop,Electronics,1198.28,2,Online,Delhi,5911,148,2396.56,Optimal
10201,2023-11-11,1080,Bag,,4361.45,2,Store,Bangalore,6429,47,8722.9,Understock
10202,2024-02-25,1059,Shoes,Fashion,482.67,2,App,Mumbai,5101,237,965.34,Optimal
10203,2024-04-28,1053,Headphones,Electronics,990.43,3,App,Delhi,6461,414,2971.29,Overstock
10204,2024-05-19,1079,Watch,Electronics,4373.07,1,App,Mumbai,6111,356,4373.07,Overstock
10205,2022-08-25,1062,Sofa,Furniture,4504.79,3,Online,Hyderabad,6302,447,13514.3699999999,Overstock
10206,2023-12-28,1019,Watch,Electronics,963.36,3,Store,Hyderabad,5219,186,2890.08,Optimal
10207,2023-01-13,1004,Bag,,1226.28,1,Online,Hyderabad,5610,223,1226.28,Optimal
10208,2023-10-23,1040,Watch,Electronics,2699.78,4,App,Mumbai,6147,77,10799.12,Optimal
10209,2024-04-09,1062,Shirt,,358.15,3,App,Bangalore,5451,37,1074.44999999999,Understock
10210,2024-06-24,1055,Watch,Electronics,4731.89,1,Store,Bangalore,5898,210,4731.89,Optimal
10211,2023-01-11,1031,Shirt,,1874.18,2,Store,Mumbai,5040,214,3748.36,Optimal
10212,2023-09-11,1026,Watch,Electronics,2497.51,2,Store,Bangalore,5948,495,4995.02,Overstock
10213,2023-10-15,1067,Headphones,Electronics,614.74,2,App,Delhi,5184,164,1229.48,Optimal
10214,2024-10-29,1047,Phone,,259.47,2,App,Delhi,5118,397,518.94,Overstock
10215,2022-07-15,1006,Shoes,Fashion,2392.3,2,App,Mumbai,6695,61,4784.6,Optimal
10216,2024-03-17,1045,Sofa,Furniture,696.17,1,Store,Hyderabad,6839,197,696.17,Optimal
10217,2024-06-11,1077,Laptop,Electronics,3188.56,3,Online,Mumbai,5784,46,9565.68,Understock
10218,2024-12-20,1087,Headphones,Electronics,3992.96,1,Online,Delhi,5120,459,3992.96,Overstock
10219,2024-07-25,1017,Laptop,Electronics,255.19,4,App,Bangalore,5209,127,1020.76,Optimal
10220,2024-04-26,1037,Sofa,Furniture,3099.89,1,App,Bangalore,5940,223,3099.89,Optimal
10221,2024-03-28,1064,Shoes,Fashion,4096.57,1,Online,Hyderabad,5777,69,4096.57,Optimal
10222,2023-07-18,1016,Shoes,Fashion,2253.2,1,Online,Delhi,6246,294,2253.2,Optimal
10223,2023-09-26,1089,Watch,Electronics,4802.55,1,App,Bangalore,5625,326,4802.55,Overstock
10224,2023-11-10,1085,Laptop,Electronics,644.86,4,Store,Mumbai,6059,339,2579.44,Overstock
10225,2024-10-14,1081,Sofa,Furniture,1682.62,2,App,Delhi,5389,368,3365.24,Overstock
10226,2022-01-08,1037,Watch,Electronics,1227.37,4,Store,Bangalore,5581,336,4909.48,Overstock
10227,2024-12-04,1091,Sofa,Furniture,4981.34,3,Online,Hyderabad,6017,32,14944.02,Understock
10228,2022-12-10,1084,Bag,,1541.46,2,Online,Mumbai,6304,306,3082.92,Overstock
10229,2024-03-06,1062,Bag,,2000.84,1,Online,Mumbai,5568,44,2000.84,Understock
10230,2024-11-16,1096,Laptop,Electronics,4253.32,3,Online,Mumbai,6039,33,12759.96,Understock
10231,2024-04-28,1093,Sofa,Furniture,4656.82,1,App,Hyderabad,6587,46,4656.82,Understock
10232,2022-03-03,1041,Sofa,Furniture,4694.96,4,Online,Bangalore,5500,491,18779.84,Overstock
10233,2024-12-21,1007,Watch,Electronics,2835.02,2,Store,Bangalore,5589,204,5670.04,Optimal
10234,2023-02-26,1029,Bag,,3350.18,4,Store,Hyderabad,6858,36,13400.72,Understock
10235,2023-09-25,1063,Shirt,,1810.94,2,App,Mumbai,5554,372,3621.88,Overstock
10236,2024-03-02,1008,Shirt,,3075.08,1,Online,Delhi,5820,228,3075.08,Optimal
10237,2023-07-05,1096,Phone,,1583.47,3,Online,Delhi,5278,130,4750.41,Optimal
10238,2023-08-29,1056,Watch,Electronics,3755.54,1,Store,Hyderabad,6132,451,3755.54,Overstock
10239,2023-06-09,1058,Phone,,1605.33,3,Online,Delhi,6985,332,4815.99,Overstock
10240,2024-06-17,1092,Shoes,Fashion,4409.11,4,Store,Delhi,6209,265,17636.44,Optimal
10241,2022-06-12,1094,Shirt,,803.07,4,Store,Bangalore,6905,148,3212.28,Optimal
10242,2024-02-26,1066,Shirt,,2901.85,4,App,Hyderabad,5832,78,11607.4,Optimal
10243,2024-06-28,1074,Shirt,,2651.31,1,App,Hyderabad,6934,466,2651.31,Overstock
10244,2024-09-08,1004,Shirt,,1392.22,3,App,Bangalore,6469,469,4176.66,Overstock
10245,2023-01-14,1094,Shoes,Fashion,237.21,1,Online,Bangalore,6852,71,237.21,Optimal
10246,2022-06-22,1083,Laptop,Electronics,827.82,4,Online,Mumbai,5844,117,3311.28,Optimal
10247,2024-09-26,1003,Shoes,Fashion,4842.96,2,Online,Hyderabad,6230,310,9685.92,Overstock
10248,2022-03-05,1007,Laptop,Electronics,4712.39,1,Online,Delhi,5001,237,4712.39,Optimal
10249,2024-09-01,1041,Phone,,684.57,3,App,Delhi,6108,322,2053.71,Overstock
10250,2022-03-07,1034,Shirt,,1936.81,3,Store,Mumbai,6624,63,5810.43,Optimal
10251,2023-04-03,1012,Watch,Electronics,2379.12,4,Store,Delhi,6156,209,9516.48,Optimal
10252,2023-03-29,1004,Watch,Electronics,2442.55,4,App,Mumbai,5282,257,9770.2,Optimal
10253,2024-09-05,1039,Laptop,Electronics,1564.22,2,Store,Delhi,5184,288,3128.44,Optimal
10254,2022-06-27,1018,Headphones,Electronics,4573.47,3,App,Bangalore,5337,38,13720.41,Understock
10255,2022-10-07,1081,Headphones,Electronics,4551.6,3,Online,Bangalore,6947,64,13654.8,Optimal
10256,2022-12-10,1096,Headphones,Electronics,192.75,4,App,Hyderabad,6950,192,771.0,Optimal
10257,2024-11-06,1003,Shoes,Fashion,3285.01,3,App,Delhi,5826,315,9855.03,Overstock
10258,2022-10-23,1058,Laptop,Electronics,464.38,2,Online,Mumbai,5926,16,928.76,Understock
10259,2022-07-21,1017,Sofa,Furniture,3027.74,1,Online,Hyderabad,6877,332,3027.74,Overstock
10260,2024-08-19,1023,Phone,,4347.78,2,Online,Bangalore,6435,96,8695.56,Optimal
10261,2023-11-15,1092,Phone,,3282.7,2,Store,Hyderabad,6296,90,6565.4,Optimal
10262,2023-01-10,1030,Bag,,2397.75,1,App,Mumbai,6810,313,2397.75,Overstock
10263,2022-02-04,1057,Shirt,,4793.69,3,Store,Delhi,5260,414,14381.07,Overstock
10264,2022-01-29,1027,Shirt,,3758.33,1,Store,Bangalore,6974,95,3758.33,Optimal
